0,750,ว 1์/๑,0,747,ว 1์/๑
+2,737,ัว 4์/๑,+1,743,ัว 4์/๑
-1,747,ว 2์/๑,-3,743,ว 2์/๑
-2,739,ัว 1์/๑,-6,743,ัว 1์/๑
-6,743, 2์/๑,-3,742, 2์/๑
-13,739,ัว 3์/๑,-23,743,ัว 3์/๑
-24,749,ัว 2์/๑,-27,752,ัว 2์/๑
-22,754,ัว 4์/๑,-23,757,ัว 4์/๑
-25,766,ัว 1์/๑,-28,769,ัว 1์/๑
-23,775,ว 1์/๑,-24,776,ว 1์/๑
-21,777,ว 1์/๑,-23,776,ว 1์/๑
-15,772, 1์/๑,-14,771, 1์/๑
-14,768,ย 1์/๑,-13,767,ย 1์/๑
-12,768,ย 2์/๑,-12,768,ย 2์/๑
-10,767,ย 2์/๑,-13,766,ย 2์/๑
-12,763,ย 4์/๑,-14,763,ย 4์/๑
-12,764,ย 3์/๑,-13,764,ย 3์/๑
-10,766,ย 2์/๑,-12,766,ย 2์/๑
-9,767,ย 3์/๑,-11,767,ย 3์/๑
-10,770,ย 2์/๑,-12,770,ย 2์/๑
-9,773,ย 2์/๑,-11,772,ย 2์/๑
-7,773,ย 2์/๑,-9,773,ย 2์/๑
-7,771,ว 2์/๑,-10,770,ว 2์/๑
-6,767,ว 1์/๑,-9,764,ว 1์/๑
-7,761,ว 1์/๑,-8,761,ว 1์/๑
-3,757,ว 3์/๑,-4,757,ว 3์/๑
-5,755,ว 3์/๑,-7,756,ว 3์/๑
-6,756,ว 1์/๑,-7,756,ว 1์/๑
-9,753,ว 1์/๑,-13,752,ว 1์/๑
-4,749,ย 3์/๑,-6,749,ย 3์/๑
-2,749, 2์/๑,-5,750, 2์/๑
-8,752,ย 2์/๑,-11,751,ย 2์/๑
-5,752,ย 1์/๑,-6,752,ย 1์/๑
-7,752,ย 2์/๑,-9,752,ย 2์/๑
-7,753,ย 2์/๑,-10,754,ย 2์/๑
-6,755,ว 1์/๑,-9,756,ว 1์/๑
-6,758,ว 1์/๑,-11,760,ว 1์/๑
-9,764,ั 1์/๑,-12,765,ั 1์/๑
-9,764,ว 1์/๑,-11,761,ว 1์/๑
-6,762,ัว 1์/๑,-7,763,ัว 1์/๑
-7,760,ว 3์/๑,-7,758,ว 3์/๑
-4,755,ว 2์/๑,-5,755,ว 2์/๑
-6,752,ย 3์/๑,-8,752,ย 3์/๑
-3,749,ย 3์/๑,-3,749,ย 3์/๑
-7,746,ย 3์/๑,-9,746,ย 3์/๑
-8,746,ัย 3์/๑,-8,748,ัย 3์/๑
-2,752,ย 3์/๑,-3,754,ย 3์/๑
-5,751,ั 1์/๑,-7,750,ั 1์/๑
-6,747,ย 1์/๑,-10,747,ย 1์/๑
-12,743,ัย 3์/๑,-15,742,ัย 3์/๑
-10,739,ย 2์/๑,-11,737,ย 2์/๑
-3,733,ย 1์/๑,-5,733,ย 1์/๑
-4,728,ัว 1์/๑,-8,731,ัว 1์/๑
-11,738,ว 2์/๑,-13,742,ว 2์/๑
-10,749,ว 3์/๑,-10,749,ว 3์/๑
-3,749, 2์/๑,-2,751, 2์/๑
+1,750,ย 2์/๑,+1,749,ย 2์/๑
+3,749,ว 3์/๑,+1,749,ว 3์/๑
-2,745,ว 3์/๑,-5,742,ว 3์/๑
-3,737,ว 2์/๑,-5,740,ว 2์/๑
-4,740,ว 3์/๑,-6,742,ว 3์/๑
-2,741,ว 4์/๑,-2,742,ว 4์/๑
0,738,ว 2์/๑,0,737,ว 2์/๑
0,733,ว 1์/๑,-2,736,ว 1์/๑
+1,741,ว 2์/๑,-1,742,ว 2์/๑
-1,746,ว 3์/๑,-3,749,ว 3์/๑
+1,747,ว 2์/๑,+1,748,ว 2์/๑
+2,746, 3์/๑,+2,745, 3์/๑
+4,740, 2์/๑,+5,741, 2์/๑
+2,751,ัย 1์/๑,-2,752,ัย 1์/๑
+4,748,ย 3์/๑,+7,746,ย 3์/๑
+2,747,ว 1์/๑,-3,751,ว 1์/๑
+2,758,ว 3์/๑,0,759,ว 3์/๑
+5,760, 2์/๑,+2,759, 2์/๑
+7,755,ย 3์/๑,+4,754,ย 3์/๑
+10,752,ย 2์/๑,+5,752,ย 2์/๑
+1,758,ั 3์/๑,-1,761,ั 3์/๑
+2,759,ย 3์/๑,+1,758,ย 3์/๑
+1,756,ย 2์/๑,+1,755,ย 2์/๑
+11,750, 2์/๑,+7,749, 2์/๑
+10,748,ว 2์/๑,+7,750,ว 2์/๑
+9,752,ว 2์/๑,+8,752,ว 2์/๑
+14,747, 3์/๑,+11,746, 3์/๑
+13,746,ว 2์/๑,+12,746,ว 2์/๑
+18,745,ว 3์/๑,+15,745,ว 3์/๑
+16,740,ว 3์/๑,+14,741,ว 3์/๑
+13,746,ัว 2์/๑,+9,748,ัว 2์/๑
+10,749,ย 4์/๑,+7,749,ย 4์/๑
+12,748,ย 3์/๑,+8,748,ย 3์/๑
+6,746,ย 1์/๑,+6,749,ย 1์/๑
+10,750, 3์/๑,+7,752, 3์/๑
+16,749,ย 3์/๑,+10,749,ย 3์/๑
+16,750,ย 2์/๑,+12,751,ย 2์/๑
+18,751,ย 2์/๑,+14,751,ย 2์/๑
+19,749,ั 1์/๑,+14,749,ั 1์/๑
+17,749,ั 2์/๑,+11,752,ั 2์/๑
+10,755,ย 3์/๑,+6,758,ย 3์/๑
+10,758,ย 3์/๑,+7,758,ย 3์/๑
+13,758,ย 2์/๑,+6,756,ย 2์/๑
+15,754,ั 2์/๑,+10,754,ั 2์/๑
+16,754,ว 2์/๑,+8,753,ว 2์/๑
+18,751,ย 2์/๑,+11,750,ย 2์/๑
+20,745,ัย 3์/๑,+16,745,ัย 3์/๑
+7,746,ัย 5์/๑,+3,749,ัย 5์/๑
+7,755,ั 4์/๑,+4,758,ั 4์/๑
+13,757,ัว 3์/๑,+7,758,ัว 3์/๑
+13,761,ว 2์/๑,+8,761,ว 2์/๑
+16,759,ว 2์/๑,+13,758,ว 2์/๑
+18,757,ว 2์/๑,+14,757,ว 2์/๑
+18,752,ว 2์/๑,+15,751,ว 2์/๑
+16,747,ั 2์/๑,+13,745,ั 2์/๑
+12,741,ัว 2์/๑,+10,743,ัว 2์/๑
+18,749,ว 2์/๑,+11,751,ว 2์/๑
+21,754,ว 2์/๑,+17,754,ว 2์/๑
+18,752,ย 1์/๑,+15,750,ย 1์/๑
+18,746,ว 3์/๑,+15,747,ว 3์/๑
+22,748,ว 2์/๑,+16,749,ว 2์/๑
+23,749,ัว 2์/๑,+18,750,ัว 2์/๑
+25,750,ย 2์/๑,+20,749,ย 2์/๑
+27,748,ย 2์/๑,+24,746,ย 2์/๑
+30,745,ย 3์/๑,+24,746,ย 3์/๑
+21,749,ัว 2์/๑,+13,751,ัว 2์/๑
+19,753,ั 1์/๑,+16,754,ั 1์/๑
+17,755,ว 1์/๑,+16,755,ว 1์/๑
+23,752, 2์/๑,+17,751, 2์/๑
+11,749,ัว 3์/๑,+8,752,ัว 3์/๑
+11,755,ัว 2์/๑,+7,757,ัว 2์/๑
+11,757,ั 2์/๑,+7,758,ั 2์/๑
+14,756,ัย 2์/๑,+11,755,ัย 2์/๑
+18,751,ัย 2์/๑,+14,752,ัย 2์/๑
+19,751,ว 1์/๑,+15,750,ว 1์/๑
+11,746,ัย 3์/๑,+10,747,ัย 3์/๑
+21,749,ัว 2์/๑,+13,749,ัว 2์/๑
+18,750,ั 3์/๑,+13,751,ั 3์/๑
+19,751,ัว 2์/๑,+14,752,ัว 2์/๑
+21,752,ุ,+19,753,ุ
+25,752,ั 2์/๑,+20,752,ั 2์/๑
+23,751,ัย 4์/๑,+18,751,ัย 4์/๑
+21,752,ั 2์/๑,+14,752,ั 2์/๑
+19,754,ัย 2์/๑,+16,755,ัย 2์/๑
+25,756,ัย 3์/๑,+21,756,ัย 3์/๑
+27,756,ย 3์/๑,+22,756,ย 3์/๑
+28,755,ย 3์/๑,+22,755,ย 3์/๑
+29,755,ย 3์/๑,+24,755,ย 3์/๑
+31,754, 3์/๑,+25,753, 3์/๑
+30,751,ย 2์/๑,+26,749,ย 2์/๑
+27,749,ัย 1์/๑,+21,747,ัย 1์/๑
+30,746, 3์/๑,+24,747, 3์/๑
+25,752,ว 2์/๑,+21,752,ว 2์/๑
+28,749,ย 2์/๑,+26,748,ย 2์/๑
+29,743,ว 3์/๑,+22,744,ว 3์/๑
+25,746,ว 3์/๑,+21,746,ว 3์/๑
+26,742,ั 2์/๑,+19,742,ั 2์/๑
+26,748,ว 2์/๑,+19,748,ว 2์/๑
+24,749,ั 2์/๑,+15,752,ั 2์/๑
+21,751,ั 2์/๑,+18,751,ั 2์/๑
+20,749,ัว 2์/๑,+15,749,ัว 2์/๑
+21,751,ัว 2์/๑,+17,751,ัว 2์/๑
+24,751,ว 3์/๑,+17,752,ว 3์/๑
+24,751,ว 2์/๑,+18,751,ว 2์/๑
+18,751,ัย 2์/๑,+16,752,ัย 2์/๑
+16,755,ั 2์/๑,+15,754,ั 2์/๑
+13,754,ั 3์/๑,+12,755,ั 3์/๑
+21,753,ัย 3์/๑,+19,752,ัย 3์/๑
+23,750,ัย 2์/๑,+21,749,ัย 2์/๑
+24,747,ัย 3์/๑,+21,746,ัย 3์/๑
+21,744,ั 2์/๑,+19,743,ั 2์/๑
+28,742,ัย 3์/๑,+21,743,ัย 3์/๑
+20,745,ั 4์/๑,+15,746,ั 4์/๑
+15,747,ัว 3์/๑,+14,747,ัว 3์/๑
+17,744,ัว 1์/๑,+14,744,ัว 1์/๑
+16,746,ัว 3์/๑,+12,748,ัว 3์/๑
+16,750,ัว 2์/๑,+14,750,ัว 2์/๑
+17,749,ัว 2์/๑,+12,749,ัว 2์/๑
+20,748,ย 1์/๑,+14,746,ย 1์/๑
+20,744,ั 2์/๑,+15,745,ั 2์/๑
+22,746,ั 2์/๑,+18,747,ั 2์/๑
+24,747,ั 1์/๑,+16,747,ั 1์/๑
+23,747,ว 2์/๑,+19,747,ว 2์/๑
+28,745,ย 1์/๑,+24,744,ย 1์/๑
+31,738,ย 2์/๑,+23,738,ย 2์/๑
+21,737,ุ,+18,737,ุ
+23,738,ัว 2์/๑,+22,740,ัว 2์/๑
+28,744,ว 3์/๑,+24,745,ว 3์/๑
+29,749,ว 1์/๑,+25,749,ว 1์/๑
+31,751,ั 1์/๑,+27,751,ั 1์/๑
+30,752,ว 2์/๑,+24,752,ว 2์/๑
+31,752,ัว 2์/๑,+26,751,ัว 2์/๑
+32,749,ย 1์/๑,+26,747,ย 1์/๑
+33,743,ย 3์/๑,+29,741,ย 3์/๑
+35,738,ย 2์/๑,+32,737,ย 2์/๑
+29,737,ย 2์/๑,+23,737,ย 2์/๑
+19,744,ว 3์/๑,+18,744,ว 3์/๑
+17,744,ว 2์/๑,+17,743,ว 2์/๑
+21,743,ว 3์/๑,+18,743,ว 3์/๑
+24,740,ย 2์/๑,+22,740,ย 2์/๑
+16,740,ัย 2์/๑,+17,740,ัย 2์/๑
+17,742,ัว 2์/๑,+18,742,ัว 2์/๑
+20,739,ว 2์/๑,+19,739,ว 2์/๑
+20,737,ว 2์/๑,+20,739,ว 2์/๑
+23,742,ว 3์/๑,+20,743,ว 3์/๑
+25,746,ว 3์/๑,,,
+24,746,ว 2์/๑,+20,747,ว 2์/๑
+24,747,ว 2์/๑,+19,746,ว 2์/๑
+25,744,ว 2์/๑,+21,745,ว 2์/๑
+27,745,ว 2์/๑,+24,744,ว 2์/๑
+30,746,ว 3์/๑,+25,745,ว 3์/๑
+32,746,ว 2์/๑,+29,746,ว 2์/๑
+35,745,ว 2์/๑,+30,745,ว 2์/๑
+34,740,ย 3์/๑,+25,741,ย 3์/๑
+26,741, 2์/๑,+20,742, 2์/๑
+22,745,ว 3์/๑,+21,745,ว 3์/๑
+28,746,ัว 2์/๑,+21,746,ัว 2์/๑
+29,747,ว 2์/๑,+22,747,ว 2์/๑
+25,747,ว 1์/๑,+24,748,ว 1์/๑
+30,748,ว 2์/๑,+23,749,ว 2์/๑
+33,749,ว 2์/๑,+28,750,ว 2์/๑
+30,750,ั 2์/๑,+26,750,ั 2์/๑
+29,748,ัย 2์/๑,+26,747,ัย 2์/๑
+30,745,ั 2์/๑,+25,746,ั 2์/๑
+29,749,ั 2์/๑,+25,752,ั 2์/๑
+32,753,ว 3์/๑,+26,754,ว 3์/๑
+31,755,ั 2์/๑,+25,755,ั 2์/๑
+29,755,ย 1์/๑,+25,755,ย 1์/๑
+30,755,ย 2์/๑,+25,754,ย 2์/๑
+27,752,ย 1์/๑,+25,751,ย 1์/๑
+28,749,ัว 2์/๑,+23,749,ัว 2์/๑
+22,749,ั 1์/๑,+21,749,ั 1์/๑
+30,749,ัย 3์/๑,+25,750,ัย 3์/๑
+33,752,ย 2์/๑,+23,752,ย 2์/๑
+31,752,ั 1์/๑,+25,752,ั 1์/๑
+27,751,ัว 1์/๑,+22,749,ัว 1์/๑
+25,746,ัว 2์/๑,+18,746,ัว 2์/๑
+16,744,ัย 1์/๑,+14,744,ัย 1์/๑
+21,743,ว 2์/๑,+15,744,ว 2์/๑
+15,746,ัย 2์/๑,+12,746,ัย 2์/๑
+18,746,ว 1์/๑,+13,746,ว 1์/๑
+16,747,ว 2์/๑,+14,747,ว 2์/๑
+17,743,ว 3์/๑,+15,741,ว 3์/๑
+13,740,ัว 4์/๑,+11,740,ัว 4์/๑
+20,743,ัว 3์/๑,+16,745,ัว 3์/๑
+20,746,ัว 3์/๑,+17,746,ัว 3์/๑
+21,748,ัว 4์/๑,+16,749,ัว 4์/๑
+24,749,ัว 2์/๑,+17,749,ัว 2์/๑
+23,751,ั 2์/๑,+18,752,ั 2์/๑
+24,753,ั 1์/๑,+17,753,ั 1์/๑
+24,753,ว 2์/๑,+17,754,ว 2์/๑
+22,753,ัว 1์/๑,+19,752,ัว 1์/๑
+25,748,ว 2์/๑,+19,746,ว 2์/๑
+16,746,ว 3์/๑,+12,746,ว 3์/๑
+15,746,ว 2์/๑,+11,746,ว 2์/๑
+10,745,ว 4์/๑,+12,744,ว 4์/๑
+20,745,ั 2์/๑,+16,746,ั 2์/๑
+11,746,ัว 1์/๑,+11,747,ัว 1์/๑
+16,751,ั 2์/๑,+13,752,ั 2์/๑
+20,754,ย 2์/๑,+15,755,ย 2์/๑
+22,753,ย 2์/๑,+17,754,ย 2์/๑
+21,754,ย 1์/๑,+16,754,ย 1์/๑
+22,753,ว 2์/๑,+17,755,ว 2์/๑
+23,755,ั 2์/๑,+18,755,ั 2์/๑
+22,752,ัว 2์/๑,+13,752,ัว 2์/๑
+19,753,ั 2์/๑,+13,755,ั 2์/๑
+19,757,ว 2์/๑,+14,757,ว 2์/๑
+24,757,ว 2์/๑,+19,757,ว 2์/๑
+25,759,ว 3์/๑,+17,759,ว 3์/๑
+26,761,ว 1์/๑,+16,761,ว 1์/๑
+26,761,ว 1์/๑,+17,760,ว 1์/๑
+25,758,ว 3์/๑,+20,758,ว 3์/๑
+21,759,ั 2์/๑,+16,760,ั 2์/๑
+19,758,ัว 2์/๑,+12,758,ัว 2์/๑
+18,758,ว 1์/๑,+10,756,ว 1์/๑
+20,751,ัว 2์/๑,+15,752,ัว 2์/๑
+17,754,ั 1์/๑,+10,754,ั 1์/๑
+20,752, 2์/๑,+17,751, 2์/๑
+21,749, 2์/๑,+15,749, 2์/๑
+19,749,ว 1์/๑,+14,751,ว 1์/๑
+16,752,ว 2์/๑,+14,752,ว 2์/๑
+15,749,ว 2์/๑,+11,748,ว 2์/๑
+15,746,ว 2์/๑,+12,745,ว 2์/๑
+11,740,ว 3์/๑,+6,739,ว 3์/๑
+11,730,ว 4์/๑,+8,731,ว 4์/๑
+7,736,ว 4์/๑,+5,737,ว 4์/๑
+6,743,ว 3์/๑,+4,746,ว 3์/๑
+6,752,ว 2์/๑,+4,755,ว 2์/๑
+9,752,ว 4์/๑,+8,749,ว 4์/๑
+7,746,ว 3์/๑,+8,749,ว 3์/๑
+13,752,ว 2์/๑,+10,751,ว 2์/๑
+17,748,ว 3์/๑,+14,749,ว 3์/๑
+17,746,ย 2์/๑,+12,745,ย 2์/๑
+8,740,ว 4์/๑,+6,744,ว 4์/๑
+7,747,ว 4์/๑,+7,749,ว 4์/๑
+9,751,ว 2์/๑,+7,750,ว 2์/๑
+8,749,ว 1์/๑,+7,749,ว 1์/๑
+3,740,ั 2์/๑,+2,745,ั 2์/๑
+5,753,ว 3์/๑,+2,754,ว 3์/๑
+5,746, 1์/๑,+8,743, 1์/๑
+11,735,ว 2์/๑,+1,740,ว 2์/๑
-1,748,ั 2์/๑,0,749,ั 2์/๑
+1,754, 1์/๑,0,755, 1์/๑
-1,749,ย 4์/๑,-1,746,ย 4์/๑
+2,740,ย 2์/๑,+3,737,ย 2์/๑
